[09:29:41.109] Global cache location '/Users/botten/Library/Caches/typescript/4.5', safe file path '/users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typingsafelist.json', types map path /users/botten/.emacs.d/.local/etc/lsp/npm/typescript/lib/node_modules/typescript/lib/typesmap.json
[09:29:41.995] Adding entry into typings cache: 'phoenix' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/phoenix/index.d.ts'
[09:29:42.002] Adding entry into typings cache: 'phoenix_live_view' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/phoenix_live_view/index.d.ts'
[09:29:42.010] Adding entry into typings cache: 'picomatch' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/picomatch/index.d.ts'
[09:29:42.018] Adding entry into typings cache: 'pify' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/pify/index.d.ts'
[09:29:42.026] Adding entry into typings cache: 'prelude-ls' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/prelude-ls/index.d.ts'
[09:29:42.034] Adding entry into typings cache: 'progress' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/progress/index.d.ts'
[09:29:42.043] Adding entry into typings cache: 'prompts' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/prompts/index.d.ts'
[09:29:42.051] Adding entry into typings cache: 'psl' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/psl/index.d.ts'
[09:29:42.060] Adding entry into typings cache: 'punycode' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/punycode/index.d.ts'
[09:29:42.076] Adding entry into typings cache: 'react-is' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/react-is/index.d.ts'
[09:29:42.084] Adding entry into typings cache: 'readable-stream' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/readable-stream/index.d.ts'
[09:29:42.092] Adding entry into typings cache: 'regenerate' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/regenerate/index.d.ts'
[09:29:42.100] Adding entry into typings cache: 'regenerator-runtime' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/regenerator-runtime/index.d.ts'
[09:29:42.108] Adding entry into typings cache: 'regex-not' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/regex-not/index.d.ts'
[09:29:42.115] Adding entry into typings cache: 'repeat-element' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/repeat-element/index.d.ts'
[09:29:42.124] Adding entry into typings cache: 'repeat-string' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/repeat-string/index.d.ts'
[09:29:42.132] Adding entry into typings cache: 'require-directory' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/require-directory/index.d.ts'
[09:29:42.140] Adding entry into typings cache: 'require-from-string' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/require-from-string/index.d.ts'
[09:29:42.147] Adding entry into typings cache: 'resolve' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/resolve/index.d.ts'
[09:29:42.155] Adding entry into typings cache: 'run-parallel' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/run-parallel/index.d.ts'
[09:29:42.162] Adding entry into typings cache: 'safe-regex' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/safe-regex/index.d.ts'
[09:29:42.169] Adding entry into typings cache: 'safer-buffer' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/safer-buffer/index.d.ts'
[09:29:42.178] Adding entry into typings cache: 'semver' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/semver/index.d.ts'
[09:29:42.186] Adding entry into typings cache: 'set-value' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/set-value/index.d.ts'
[09:29:42.194] Adding entry into typings cache: 'shebang-command' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/shebang-command/index.d.ts'
[09:29:42.202] Adding entry into typings cache: 'signal-exit' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/signal-exit/index.d.ts'
[09:29:42.210] Adding entry into typings cache: 'slice-ansi' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/slice-ansi/index.d.ts'
[09:29:42.218] Adding entry into typings cache: 'source-map-support' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/source-map-support/index.d.ts'
[09:29:42.226] Adding entry into typings cache: 'sprintf' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/sprintf/index.d.ts'
[09:29:42.234] Adding entry into typings cache: 'sprintf-js' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/sprintf-js/index.d.ts'
[09:29:42.243] Adding entry into typings cache: 'stack-utils' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/stack-utils/index.d.ts'
[09:29:42.250] Adding entry into typings cache: 'strip-final-newline' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/strip-final-newline/index.d.ts'
[09:29:42.257] Adding entry into typings cache: 'symbol-tree' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/symbol-tree/index.d.ts'
[09:29:42.264] Adding entry into typings cache: 'text-table' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/text-table/index.d.ts'
[09:29:42.272] Adding entry into typings cache: 'tmpl' => '/Users/botten/Library/Caches/typescript/4.5/node_modules/@types/tmpl/index.d.ts'
